mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.05777180194854736,0.01940619945526123,0.004892706871032715,0.0003007650375366211,3,2,20,0.1,"{'depth': 3, 'iterations': 2, 'l2_leaf_reg': 20, 'learning_rate': 0.1}",0.6463299697148673,0.6732388605740276,0.6597844151444474,0.01345444542958013,48,0.7333647942902857,0.7318908550388752,0.7326278246645804,0.0007369696257052416
0.05963718891143799,0.019338011741638184,0.006469845771789551,0.0013436079025268555,3,2,20,0.9,"{'depth': 3, 'iterations': 2, 'l2_leaf_reg': 20, 'learning_rate': 0.9}",0.6531710526552001,0.6978359356039154,0.6755034941295578,0.022332441474357645,31,0.7797175704950158,0.748832667012543,0.7642751187537794,0.015442451741236374
0.048435091972351074,0.0027283430099487305,0.0059757232666015625,0.0008666515350341797,3,3,1,0.01,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6567529383041403,0.7062939891594532,0.6815234637317967,0.024770525427656453,13,0.8248420210518745,0.768665210155842,0.7967536156038583,0.028088405448016274
0.04015541076660156,0.0005404949188232422,0.005232691764831543,0.00013053417205810547,3,3,1,0.1,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.6536571047987663,0.7062939891594532,0.6799755469791098,0.02631844218034346,19,0.8251440462386178,0.768665210155842,0.7969046281972298,0.02823941804138791
0.04177248477935791,0.0043746232986450195,0.0052585601806640625,0.00012636184692382812,3,3,1,0.9,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.9}",0.6724946547728256,0.7199965842389593,0.6962456195058924,0.02375096473306687,3,0.8256573092791846,0.8108368534339606,0.8182470813565725,0.007410227922611978
0.037986159324645996,0.0013750791549682617,0.0049010515213012695,8.165836334228516e-05,3,3,5,0.01,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 5, 'learning_rate': 0.01}",0.6459448979335378,0.7062939891594532,0.6761194435464954,0.03017454561295768,27,0.8238415626207876,0.7623846804263257,0.7931131215235566,0.03072844109723094
0.038701534271240234,0.0016078948974609375,0.005431413650512695,8.249282836914062e-05,3,3,5,0.1,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.6460211942072278,0.7062939891594532,0.6761575916833404,0.030136397476112686,26,0.8247853913293601,0.7661914156818465,0.7954884035056033,0.029296987823756837
0.0378185510635376,0.0008944272994995117,0.005063414573669434,1.0848045349121094e-05,3,3,5,0.9,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 5, 'learning_rate': 0.9}",0.592314900752012,0.7199965842389594,0.6561557424954857,0.06384084174347371,63,0.8369877482044781,0.8098898820369849,0.8234388151207315,0.013548933083746606
0.035834431648254395,0.00023758411407470703,0.004668235778808594,0.00029730796813964844,3,3,10,0.01,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 10, 'learning_rate': 0.01}",0.6525072750740971,0.7062939891594532,0.6794006321167751,0.026893357042678034,22,0.8111304371275248,0.7598336920754203,0.7854820646014725,0.025648372526052232
0.03664243221282959,0.004697442054748535,0.005828499794006348,0.0003107786178588867,3,3,10,0.1,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 10, 'learning_rate': 0.1}",0.6527047477824712,0.7062939891594532,0.6794993684709623,0.026794620688490978,21,0.8114405522746271,0.760475478377636,0.7859580153261315,0.02548253694849556
0.032634615898132324,0.0025931596755981445,0.004109025001525879,0.0006822347640991211,3,3,10,0.9,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 10, 'learning_rate': 0.9}",0.5960974007205959,0.7199965842389593,0.6580469924797776,0.06194959175918169,59,0.8361778532840745,0.8060185193496326,0.8210981863168536,0.015079666967220906
0.030612707138061523,0.006985664367675781,0.005101680755615234,5.0067901611328125e-05,3,3,15,0.01,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 15, 'learning_rate': 0.01}",0.6528564427266313,0.7062939891594532,0.6795752159430423,0.026718773216410918,20,0.8026953051263382,0.7591165071027343,0.7809059061145363,0.02178939901180199
0.04658186435699463,0.004291892051696777,0.005015730857849121,0.0001932382583618164,3,3,15,0.1,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 15, 'learning_rate': 0.1}",0.6545008518254556,0.7062939891594532,0.6803974204924543,0.025896568666998795,18,0.8098306501631475,0.7591290735478126,0.78447986185548,0.02535078830766746
0.04953122138977051,0.001924753189086914,0.006763815879821777,0.0008713006973266602,3,3,15,0.9,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 15, 'learning_rate': 0.9}",0.5882101612274904,0.7199965842389593,0.6541033727332248,0.06589321150573446,64,0.8307198266950715,0.8060185193496326,0.8183691730223521,0.012350653672719425
0.055763959884643555,0.007971763610839844,0.005915284156799316,0.0007356405258178711,3,3,20,0.01,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 20, 'learning_rate': 0.01}",0.601044989668587,0.7062939891594532,0.65366948941402,0.052624499745433095,67,0.7990467330043416,0.7565296146230335,0.7777881738136876,0.02125855919065406
0.048934102058410645,0.01769840717315674,0.004852175712585449,0.00020325183868408203,3,3,20,0.1,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 20, 'learning_rate': 0.1}",0.601197582215967,0.7062939891594532,0.65374578568771,0.052548203471743105,66,0.8000391014750694,0.7567073400605702,0.7783732207678198,0.02166588070724962
0.04926586151123047,0.0031585693359375,0.005472660064697266,3.647804260253906e-05,3,3,20,0.9,"{'depth': 3, 'iterations': 3, 'l2_leaf_reg': 20, 'learning_rate': 0.9}",0.588159895447177,0.7199965842389593,0.6540782398430681,0.06591834439589117,65,0.8302613956080503,0.8060185193496326,0.8181399574788415,0.01212143812920885
